705,Fitness function Shubert,80,1
706,Fitness function Shubert,80,1
707,Fitness function Shubert,80,1
709,Fitness function Shubert,80,1
708,Fitness function Shubert,80,1
711,Fitness function Shubert,80,1
710,Fitness function Shubert,80,1
712,Fitness function Shubert,80,1
714,Fitness function Shubert,80,1
713,Fitness function Shubert,80,1
715,Fitness function Shubert,80,1
716,Fitness function Shubert,80,1
719,Fitness function Shubert,80,1
718,Fitness function Shubert,80,1
717,Fitness function Shubert,80,1
722,Fitness function Shubert,85,1
720,Fitness function Shubert,80,1
721,Fitness function Shubert,85,1
723,Fitness function Shubert,85,1
725,Fitness function Shubert,85,1
724,Fitness function Shubert,85,1
728,Fitness function Shubert,85,1
729,Fitness function Shubert,85,1
727,Fitness function Shubert,85,1
726,Fitness function Shubert,85,1
730,Fitness function Shubert,85,1
731,Fitness function Shubert,85,1
732,Fitness function Shubert,85,1
734,Fitness function Shubert,85,1
735,Fitness function Shubert,85,1
733,Fitness function Shubert,85,1
736,Fitness function Shubert,85,1
737,Fitness function Shubert,85,1
738,Fitness function Shubert,85,1
739,Fitness function Shubert,85,1
740,Fitness function Shubert,85,1
741,Fitness function Shubert,90,1
742,Fitness function Shubert,90,1
743,Fitness function Shubert,90,1
744,Fitness function Shubert,90,1
745,Fitness function Shubert,90,1
746,Fitness function Shubert,90,1
747,Fitness function Shubert,90,1
748,Fitness function Shubert,90,1
749,Fitness function Shubert,90,1
751,Fitness function Shubert,90,1
750,Fitness function Shubert,90,1
752,Fitness function Shubert,90,0.7997096161673007
753,Fitness function Shubert,90,1
755,Fitness function Shubert,90,1
754,Fitness function Shubert,90,1
758,Fitness function Shubert,90,1
756,Fitness function Shubert,90,1
757,Fitness function Shubert,90,1
761,Fitness function Shubert,95,1
760,Fitness function Shubert,90,1
762,Fitness function Shubert,95,1
759,Fitness function Shubert,90,1
764,Fitness function Shubert,95,1
765,Fitness function Shubert,95,1
768,Fitness function Shubert,95,1
763,Fitness function Shubert,95,1
767,Fitness function Shubert,95,1
766,Fitness function Shubert,95,1
769,Fitness function Shubert,95,1
771,Fitness function Shubert,95,1
772,Fitness function Shubert,95,1
770,Fitness function Shubert,95,1
774,Fitness function Shubert,95,1
773,Fitness function Shubert,95,1
775,Fitness function Shubert,95,1
776,Fitness function Shubert,95,1
778,Fitness function Shubert,95,1
777,Fitness function Shubert,95,1
779,Fitness function Shubert,95,1
781,Fitness function Shubert,100,1
780,Fitness function Shubert,95,1
782,Fitness function Shubert,100,1
783,Fitness function Shubert,100,1
784,Fitness function Shubert,100,1
785,Fitness function Shubert,100,1
788,Fitness function Shubert,100,1
787,Fitness function Shubert,100,1
786,Fitness function Shubert,100,1
790,Fitness function Shubert,100,1
792,Fitness function Shubert,100,1
791,Fitness function Shubert,100,1
789,Fitness function Shubert,100,1
793,Fitness function Shubert,100,1
794,Fitness function Shubert,100,1
801,Fitness function Eggholder,5,1
802,Fitness function Eggholder,5,0.8716701604343182
795,Fitness function Shubert,100,1
796,Fitness function Shubert,100,1
797,Fitness function Shubert,100,1
798,Fitness function Shubert,100,1
800,Fitness function Shubert,100,1
799,Fitness function Shubert,100,1
806,Fitness function Eggholder,5,1
